DateTime,LCLid,stdorToU,KWH/hh (per half hour) 
30:00.0,MAC000003,Std,0.682
00:00.0,MAC000003,Std,0.093
30:00.0,MAC000003,Std,0.408
00:00.0,MAC000003,Std,0.078
30:00.0,MAC000003,Std,0.181
00:00.0,MAC000003,Std,0.21
30:00.0,MAC000003,Std,0.078
00:00.0,MAC000003,Std,0.321
30:00.0,MAC000003,Std,0.052
00:00.0,MAC000003,Std,0.095
30:00.0,MAC000003,Std,0.054
00:00.0,MAC000003,Std,0.083
30:00.0,MAC000003,Std,0.256
00:00.0,MAC000003,Std,0.152
30:00.0,MAC000003,Std,0.329
00:00.0,MAC000003,Std,0.185
30:00.0,MAC000003,Std,0.208
00:00.0,MAC000003,Std,0.22
30:00.0,MAC000003,Std,0.257
00:00.0,MAC000003,Std,0.195
30:00.0,MAC000003,Std,0.168
00:00.0,MAC000003,Std,0.206
30:00.0,MAC000003,Std,0.226
00:00.0,MAC000003,Std,0.216
30:00.0,MAC000003,Std,0.238
00:00.0,MAC000003,Std,0.193
30:00.0,MAC000003,Std,0.107
00:00.0,MAC000003,Std,0.118
30:00.0,MAC000003,Std,0.044
00:00.0,MAC000003,Std,0.075
30:00.0,MAC000003,Std,0.129
00:00.0,MAC000003,Std,0.224
30:00.0,MAC000003,Std,0.168
00:00.0,MAC000003,Std,0.179
30:00.0,MAC000003,Std,0.196
00:00.0,MAC000003,Std,0.304
30:00.0,MAC000003,Std,0.176
00:00.0,MAC000003,Std,0.173
30:00.0,MAC000003,Std,0.183
00:00.0,MAC000003,Std,0.208
30:00.0,MAC000003,Std,0.169
00:00.0,MAC000003,Std,0.196
30:00.0,MAC000003,Std,0.165
00:00.0,MAC000003,Std,0.17
30:00.0,MAC000003,Std,0.161
00:00.0,MAC000003,Std,1.353
30:00.0,MAC000003,Std,1.288
00:00.0,MAC000003,Std,1.205
30:00.0,MAC000003,Std,0.094
00:00.0,MAC000003,Std,0.172
30:00.0,MAC000003,Std,0.308
00:00.0,MAC000003,Std,0.063
30:00.0,MAC000003,Std,0.392
00:00.0,MAC000003,Std,0.092
30:00.0,MAC000003,Std,0.067
00:00.0,MAC000003,Std,0.356
30:00.0,MAC000003,Std,0.137
00:00.0,MAC000003,Std,0.09
30:00.0,MAC000003,Std,0.469
00:00.0,MAC000003,Std,0.106
30:00.0,MAC000003,Std,0.082
00:00.0,MAC000003,Std,0.102
30:00.0,MAC000003,Std,0.107
00:00.0,MAC000003,Std,0.248
30:00.0,MAC000003,Std,0.274
00:00.0,MAC000003,Std,0.279
30:00.0,MAC000003,Std,0.252
00:00.0,MAC000003,Std,0.189
30:00.0,MAC000003,Std,0.272
00:00.0,MAC000003,Std,0.202
30:00.0,MAC000003,Std,0.392
00:00.0,MAC000003,Std,0.379
30:00.0,MAC000003,Std,0.232
00:00.0,MAC000003,Std,0.199
30:00.0,MAC000003,Std,0.155
00:00.0,MAC000003,Std,0.05
30:00.0,MAC000003,Std,0.062
00:00.0,MAC000003,Std,0.09
30:00.0,MAC000003,Std,0.09
00:00.0,MAC000003,Std,0.062
30:00.0,MAC000003,Std,0.083
00:00.0,MAC000003,Std,0.05
30:00.0,MAC000003,Std,0.096
00:00.0,MAC000003,Std,0.142
30:00.0,MAC000003,Std,0.822
00:00.0,MAC000003,Std,1.0930001
30:00.0,MAC000003,Std,0.256
00:00.0,MAC000003,Std,0.24
30:00.0,MAC000003,Std,0.144
00:00.0,MAC000003,Std,0.167
30:00.0,MAC000003,Std,0.247
00:00.0,MAC000003,Std,0.109
30:00.0,MAC000003,Std,0.066
00:00.0,MAC000003,Std,1.376
30:00.0,MAC000003,Std,1.325
00:00.0,MAC000003,Std,1.017
30:00.0,MAC000003,Std,0.092
00:00.0,MAC000003,Std,0.239
30:00.0,MAC000003,Std,0.235
00:00.0,MAC000003,Std,0.12
30:00.0,MAC000003,Std,0.342
00:00.0,MAC000003,Std,0.057
30:00.0,MAC000003,Std,0.094
00:00.0,MAC000003,Std,0.434
30:00.0,MAC000003,Std,0.079
00:00.0,MAC000003,Std,0.095
30:00.0,MAC000003,Std,0.331
00:00.0,MAC000003,Std,0.073
30:00.0,MAC000003,Std,0.146
00:00.0,MAC000003,Std,0.281
30:00.0,MAC000003,Std,0.184
00:00.0,MAC000003,Std,0.256
30:00.0,MAC000003,Std,0.235
00:00.0,MAC000003,Std,0.158
30:00.0,MAC000003,Std,0.086
00:00.0,MAC000003,Std,0.064
30:00.0,MAC000003,Std,0.224
00:00.0,MAC000003,Std,0.244
30:00.0,MAC000003,Std,0.233
00:00.0,MAC000003,Std,0.2
30:00.0,MAC000003,Std,0.188
00:00.0,MAC000003,Std,0.087
30:00.0,MAC000003,Std,0.052
00:00.0,MAC000003,Std,0.093
30:00.0,MAC000003,Std,0.064
00:00.0,MAC000003,Std,0.092
30:00.0,MAC000003,Std,0.167
00:00.0,MAC000003,Std,0.268
30:00.0,MAC000003,Std,0.197
00:00.0,MAC000003,Std,0.302
30:00.0,MAC000003,Std,0.375
00:00.0,MAC000003,Std,0.275
30:00.0,MAC000003,Std,0.219
00:00.0,MAC000003,Std,0.2
30:00.0,MAC000003,Std,0.204
00:00.0,MAC000003,Std,0.361
30:00.0,MAC000003,Std,0.133
00:00.0,MAC000003,Std,0.235
30:00.0,MAC000003,Std,0.198
00:00.0,MAC000003,Std,0.102
30:00.0,MAC000003,Std,0.115
00:00.0,MAC000003,Std,1.416
30:00.0,MAC000003,Std,1.334
00:00.0,MAC000003,Std,1.42
30:00.0,MAC000003,Std,0.388
00:00.0,MAC000003,Std,0.103
30:00.0,MAC000003,Std,0.335
00:00.0,MAC000003,Std,0.077
30:00.0,MAC000003,Std,0.334
00:00.0,MAC000003,Std,0.102
30:00.0,MAC000003,Std,0.412
00:00.0,MAC000003,Std,0.094
30:00.0,MAC000003,Std,0.071
00:00.0,MAC000003,Std,0.445
30:00.0,MAC000003,Std,0.086
00:00.0,MAC000003,Std,0.055
30:00.0,MAC000003,Std,0.116
00:00.0,MAC000003,Std,0.179
30:00.0,MAC000003,Std,0.293
00:00.0,MAC000003,Std,0.258
30:00.0,MAC000003,Std,0.2
00:00.0,MAC000003,Std,0.229
30:00.0,MAC000003,Std,0.1
00:00.0,MAC000003,Std,0.06
30:00.0,MAC000003,Std,0.099
00:00.0,MAC000003,Std,0.282
30:00.0,MAC000003,Std,0.311
00:00.0,MAC000003,Std,0.228
30:00.0,MAC000003,Std,0.229
00:00.0,MAC000003,Std,0.164
30:00.0,MAC000003,Std,0.11
00:00.0,MAC000003,Std,0.075
30:00.0,MAC000003,Std,0.13
00:00.0,MAC000003,Std,0.119
30:00.0,MAC000003,Std,0.097
00:00.0,MAC000003,Std,0.138
30:00.0,MAC000003,Std,0.108
00:00.0,MAC000003,Std,0.117
30:00.0,MAC000003,Std,0.093
00:00.0,MAC000003,Std,0.049
30:00.0,MAC000003,Std,0.073
00:00.0,MAC000003,Std,0.112
30:00.0,MAC000003,Std,0.114
00:00.0,MAC000003,Std,0.175
30:00.0,MAC000003,Std,0.111
00:00.0,MAC000003,Std,0.094
30:00.0,MAC000003,Std,0.106
00:00.0,MAC000003,Std,0.054
30:00.0,MAC000003,Std,0.057
00:00.0,MAC000003,Std,1.35
30:00.0,MAC000003,Std,1.285
00:00.0,MAC000003,Std,1.184
30:00.0,MAC000003,Std,0.134
00:00.0,MAC000003,Std,0.516
30:00.0,MAC000003,Std,0.101
00:00.0,MAC000003,Std,0.089
30:00.0,MAC000003,Std,0.337
00:00.0,MAC000003,Std,0.065
30:00.0,MAC000003,Std,0.255
00:00.0,MAC000003,Std,0.213
30:00.0,MAC000003,Std,0.107
00:00.0,MAC000003,Std,0.263
30:00.0,MAC000003,Std,0.343
00:00.0,MAC000003,Std,0.082
30:00.0,MAC000003,Std,0.093
00:00.0,MAC000003,Std,0.101
30:00.0,MAC000003,Std,0.287
00:00.0,MAC000003,Std,0.223
30:00.0,MAC000003,Std,0.438
00:00.0,MAC000003,Std,0.284
30:00.0,MAC000003,Std,0.24
00:00.0,MAC000003,Std,0.094
30:00.0,MAC000003,Std,0.08
00:00.0,MAC000003,Std,0.111
30:00.0,MAC000003,Std,0.223
00:00.0,MAC000003,Std,0.186
30:00.0,MAC000003,Std,0.193
00:00.0,MAC000003,Std,0.141
30:00.0,MAC000003,Std,0.102
00:00.0,MAC000003,Std,0.107
30:00.0,MAC000003,Std,0.126
00:00.0,MAC000003,Std,0.072
30:00.0,MAC000003,Std,0.209
00:00.0,MAC000003,Std,0.227
30:00.0,MAC000003,Std,0.318
00:00.0,MAC000003,Std,0.22
30:00.0,MAC000003,Std,0.182
00:00.0,MAC000003,Std,0.202
30:00.0,MAC000003,Std,0.196
00:00.0,MAC000003,Std,0.211
30:00.0,MAC000003,Std,0.223
00:00.0,MAC000003,Std,0.135
30:00.0,MAC000003,Std,0.102
00:00.0,MAC000003,Std,0.132
30:00.0,MAC000003,Std,0.117
00:00.0,MAC000003,Std,0.101
30:00.0,MAC000003,Std,0.17
00:00.0,MAC000003,Std,1.405
30:00.0,MAC000003,Std,1.3049999
00:00.0,MAC000003,Std,1.438
30:00.0,MAC000003,Std,0.268
00:00.0,MAC000003,Std,0.082
30:00.0,MAC000003,Std,0.545
00:00.0,MAC000003,Std,0.058
30:00.0,MAC000003,Std,0.058
00:00.0,MAC000003,Std,0.361
30:00.0,MAC000003,Std,0.075
00:00.0,MAC000003,Std,0.095
30:00.0,MAC000003,Std,0.36
00:00.0,MAC000003,Std,0.051
30:00.0,MAC000003,Std,0.057
00:00.0,MAC000003,Std,0.136
30:00.0,MAC000003,Std,0.144
00:00.0,MAC000003,Std,0.243
30:00.0,MAC000003,Std,0.225
00:00.0,MAC000003,Std,0.208
30:00.0,MAC000003,Std,0.182
00:00.0,MAC000003,Std,0.13
30:00.0,MAC000003,Std,0.069
00:00.0,MAC000003,Std,0.067
30:00.0,MAC000003,Std,0.081
00:00.0,MAC000003,Std,0.052
30:00.0,MAC000003,Std,0.163
00:00.0,MAC000003,Std,0.254
30:00.0,MAC000003,Std,0.208
00:00.0,MAC000003,Std,0.212
30:00.0,MAC000003,Std,0.306
00:00.0,MAC000003,Std,0.229
30:00.0,MAC000003,Std,0.156
00:00.0,MAC000003,Std,0.067
30:00.0,MAC000003,Std,0.051
00:00.0,MAC000003,Std,0.083
30:00.0,MAC000003,Std,0.101
00:00.0,MAC000003,Std,0.18
30:00.0,MAC000003,Std,0.217
00:00.0,MAC000003,Std,0.202
30:00.0,MAC000003,Std,0.278
00:00.0,MAC000003,Std,0.25
30:00.0,MAC000003,Std,0.198
00:00.0,MAC000003,Std,0.106
30:00.0,MAC000003,Std,0.051
00:00.0,MAC000003,Std,0.072
30:00.0,MAC000003,Std,0.175
00:00.0,MAC000003,Std,0.121
30:00.0,MAC000003,Std,0.112
00:00.0,MAC000003,Std,1.337
30:00.0,MAC000003,Std,1.323
00:00.0,MAC000003,Std,1.446
30:00.0,MAC000003,Std,0.204
00:00.0,MAC000003,Std,0.303
30:00.0,MAC000003,Std,0.162
00:00.0,MAC000003,Std,0.083
30:00.0,MAC000003,Std,0.373
00:00.0,MAC000003,Std,0.098
30:00.0,MAC000003,Std,0.338
00:00.0,MAC000003,Std,0.053
30:00.0,MAC000003,Std,0.068
00:00.0,MAC000003,Std,0.434
30:00.0,MAC000003,Std,0.086
00:00.0,MAC000003,Std,0.058
30:00.0,MAC000003,Std,0.289
00:00.0,MAC000003,Std,0.205
30:00.0,MAC000003,Std,0.204
00:00.0,MAC000003,Std,0.311
30:00.0,MAC000003,Std,0.185
00:00.0,MAC000003,Std,0.185
30:00.0,MAC000003,Std,0.241
00:00.0,MAC000003,Std,0.336
30:00.0,MAC000003,Std,0.365
00:00.0,MAC000003,Std,0.402
30:00.0,MAC000003,Std,0.261
00:00.0,MAC000003,Std,0.212
30:00.0,MAC000003,Std,0.238
00:00.0,MAC000003,Std,0.176
30:00.0,MAC000003,Std,0.077
00:00.0,MAC000003,Std,0.084
30:00.0,MAC000003,Std,0.06
00:00.0,MAC000003,Std,0.121
30:00.0,MAC000003,Std,0.089
00:00.0,MAC000003,Std,0.148
30:00.0,MAC000003,Std,0.214
00:00.0,MAC000003,Std,0.268
30:00.0,MAC000003,Std,0.233
00:00.0,MAC000003,Std,0.231
30:00.0,MAC000003,Std,0.189
00:00.0,MAC000003,Std,0.174
30:00.0,MAC000003,Std,0.229
00:00.0,MAC000003,Std,0.235
30:00.0,MAC000003,Std,0.106
00:00.0,MAC000003,Std,0.138
30:00.0,MAC000003,Std,0.089
00:00.0,MAC000003,Std,0.06
30:00.0,MAC000003,Std,0.144
00:00.0,MAC000003,Std,1.326
30:00.0,MAC000003,Std,1.353
00:00.0,MAC000003,Std,1.408
30:00.0,MAC000003,Std,0.619
00:00.0,MAC000003,Std,0.053
30:00.0,MAC000003,Std,0.434
00:00.0,MAC000003,Std,0.087
30:00.0,MAC000003,Std,0.099
00:00.0,MAC000003,Std,0.351
30:00.0,MAC000003,Std,0.076
00:00.0,MAC000003,Std,0.053
30:00.0,MAC000003,Std,0.364
00:00.0,MAC000003,Std,0.108
30:00.0,MAC000003,Std,0.086
00:00.0,MAC000003,Std,0.061
30:00.0,MAC000003,Std,0.161
00:00.0,MAC000003,Std,0.243
30:00.0,MAC000003,Std,0.21
00:00.0,MAC000003,Std,0.241
30:00.0,MAC000003,Std,0.311
00:00.0,MAC000003,Std,0.184
30:00.0,MAC000003,Std,0.158
00:00.0,MAC000003,Std,0.732
30:00.0,MAC000003,Std,1.1109999
00:00.0,MAC000003,Std,0.439
30:00.0,MAC000003,Std,0.207
00:00.0,MAC000003,Std,0.17
30:00.0,MAC000003,Std,0.062
00:00.0,MAC000003,Std,0.125
30:00.0,MAC000003,Std,0.101
00:00.0,MAC000003,Std,0.059
30:00.0,MAC000003,Std,0.084
00:00.0,MAC000003,Std,0.063
30:00.0,MAC000003,Std,0.069
00:00.0,MAC000003,Std,0.163
30:00.0,MAC000003,Std,0.118
00:00.0,MAC000003,Std,0.163
30:00.0,MAC000003,Std,0.342
00:00.0,MAC000003,Std,0.231
30:00.0,MAC000003,Std,0.203
00:00.0,MAC000003,Std,0.203
30:00.0,MAC000003,Std,0.108
00:00.0,MAC000003,Std,0.101
30:00.0,MAC000003,Std,0.118
00:00.0,MAC000003,Std,0.084
30:00.0,MAC000003,Std,0.058
00:00.0,MAC000003,Std,0.089
30:00.0,MAC000003,Std,0.049
00:00.0,MAC000003,Std,1.352
30:00.0,MAC000003,Std,1.399
00:00.0,MAC000003,Std,1.381
30:00.0,MAC000003,Std,0.302
00:00.0,MAC000003,Std,0.091
30:00.0,MAC000003,Std,0.389
00:00.0,MAC000003,Std,0.094
30:00.0,MAC000003,Std,0.426
00:00.0,MAC000003,Std,0.064
30:00.0,MAC000003,Std,0.055
00:00.0,MAC000003,Std,0.406
30:00.0,MAC000003,Std,0.092
00:00.0,MAC000003,Std,0.123
30:00.0,MAC000003,Std,0.371
00:00.0,MAC000003,Std,0.078
30:00.0,MAC000003,Std,0.051
00:00.0,MAC000003,Std,0.095
30:00.0,MAC000003,Std,0.177
00:00.0,MAC000003,Std,0.208
30:00.0,MAC000003,Std,0.2
00:00.0,MAC000003,Std,0.211
30:00.0,MAC000003,Std,0.175
00:00.0,MAC000003,Std,0.217
30:00.0,MAC000003,Std,0.184
00:00.0,MAC000003,Std,0.052
30:00.0,MAC000003,Std,0.093
00:00.0,MAC000003,Std,0.236
30:00.0,MAC000003,Std,0.222
00:00.0,MAC000003,Std,0.121
30:00.0,MAC000003,Std,0.098
00:00.0,MAC000003,Std,0.057
30:00.0,MAC000003,Std,0.074
00:00.0,MAC000003,Std,0.137
30:00.0,MAC000003,Std,0.05
00:00.0,MAC000003,Std,0.049
30:00.0,MAC000003,Std,0.125
00:00.0,MAC000003,Std,0.123
30:00.0,MAC000003,Std,0.132
00:00.0,MAC000003,Std,0.145
30:00.0,MAC000003,Std,0.141
00:00.0,MAC000003,Std,0.122
30:00.0,MAC000003,Std,0.119
00:00.0,MAC000003,Std,0.125
30:00.0,MAC000003,Std,0.072
00:00.0,MAC000003,Std,0.051
30:00.0,MAC000003,Std,0.074
00:00.0,MAC000003,Std,0.095
30:00.0,MAC000003,Std,0.115
00:00.0,MAC000003,Std,2.6159999
30:00.0,MAC000003,Std,2.5220001
00:00.0,MAC000003,Std,2.641
30:00.0,MAC000003,Std,1.557
00:00.0,MAC000003,Std,1.841
30:00.0,MAC000003,Std,1.516
00:00.0,MAC000003,Std,1.582
30:00.0,MAC000003,Std,1.825
00:00.0,MAC000003,Std,1.524
30:00.0,MAC000003,Std,1.926
00:00.0,MAC000003,Std,1.562
30:00.0,MAC000003,Std,1.4910001
00:00.0,MAC000003,Std,1.788
30:00.0,MAC000003,Std,1.5190001
00:00.0,MAC000003,Std,0.096
30:00.0,MAC000003,Std,0.129
00:00.0,MAC000003,Std,0.293
30:00.0,MAC000003,Std,0.207
00:00.0,MAC000003,Std,0.263
30:00.0,MAC000003,Std,0.24
00:00.0,MAC000003,Std,0.17
30:00.0,MAC000003,Std,0.229
00:00.0,MAC000003,Std,0.214
30:00.0,MAC000003,Std,0.249
00:00.0,MAC000003,Std,0.248
30:00.0,MAC000003,Std,0.238
00:00.0,MAC000003,Std,0.18
30:00.0,MAC000003,Std,0.12
00:00.0,MAC000003,Std,0.085
30:00.0,MAC000003,Std,0.094
00:00.0,MAC000003,Std,0.068
30:00.0,MAC000003,Std,0.078
00:00.0,MAC000003,Std,0.142
30:00.0,MAC000003,Std,0.128
00:00.0,MAC000003,Std,0.23
30:00.0,MAC000003,Std,0.242
00:00.0,MAC000003,Std,0.249
30:00.0,MAC000003,Std,0.816
00:00.0,MAC000003,Std,0.21
30:00.0,MAC000003,Std,0.156
00:00.0,MAC000003,Std,0.193
30:00.0,MAC000003,Std,0.186
00:00.0,MAC000003,Std,0.118
30:00.0,MAC000003,Std,0.142
00:00.0,MAC000003,Std,0.1
30:00.0,MAC000003,Std,0.131
00:00.0,MAC000003,Std,0.103
30:00.0,MAC000003,Std,0.058
00:00.0,MAC000003,Std,2.648
30:00.0,MAC000003,Std,2.602
00:00.0,MAC000003,Std,2.694
30:00.0,MAC000003,Std,1.9400001
00:00.0,MAC000003,Std,1.502
30:00.0,MAC000003,Std,1.852
00:00.0,MAC000003,Std,1.599
30:00.0,MAC000003,Std,1.567
00:00.0,MAC000003,Std,1.788
30:00.0,MAC000003,Std,1.554
00:00.0,MAC000003,Std,1.577
30:00.0,MAC000003,Std,1.7690001
00:00.0,MAC000003,Std,1.479
30:00.0,MAC000003,Std,1.499
00:00.0,MAC000003,Std,0.053
30:00.0,MAC000003,Std,0.146
00:00.0,MAC000003,Std,0.35
30:00.0,MAC000003,Std,0.193
00:00.0,MAC000003,Std,0.224
30:00.0,MAC000003,Std,0.256
00:00.0,MAC000003,Std,0.193
30:00.0,MAC000003,Std,0.103
00:00.0,MAC000003,Std,0.063
30:00.0,MAC000003,Std,0.171
00:00.0,MAC000003,Std,0.257
30:00.0,MAC000003,Std,0.217
00:00.0,MAC000003,Std,0.19
30:00.0,MAC000003,Std,0.117
00:00.0,MAC000003,Std,0.099
30:00.0,MAC000003,Std,0.101
00:00.0,MAC000003,Std,0.063
30:00.0,MAC000003,Std,0.077
00:00.0,MAC000003,Std,0.136
30:00.0,MAC000003,Std,0.145
00:00.0,MAC000003,Std,0.215
30:00.0,MAC000003,Std,0.216
00:00.0,MAC000003,Std,0.223
30:00.0,MAC000003,Std,0.212
00:00.0,MAC000003,Std,0.165
30:00.0,MAC000003,Std,0.14
00:00.0,MAC000003,Std,0.156
30:00.0,MAC000003,Std,0.102
00:00.0,MAC000003,Std,0.067
30:00.0,MAC000003,Std,0.115
00:00.0,MAC000003,Std,0.112
30:00.0,MAC000003,Std,0.113
00:00.0,MAC000003,Std,0.111
30:00.0,MAC000003,Std,0.051
00:00.0,MAC000003,Std,2.6630001
30:00.0,MAC000003,Std,2.5150001
00:00.0,MAC000003,Std,2.267
30:00.0,MAC000003,Std,1.541
00:00.0,MAC000003,Std,1.904
30:00.0,MAC000003,Std,1.556
00:00.0,MAC000003,Std,1.572
30:00.0,MAC000003,Std,1.8940001
00:00.0,MAC000003,Std,1.558
30:00.0,MAC000003,Std,1.8150001
00:00.0,MAC000003,Std,1.691
30:00.0,MAC000003,Std,1.511
00:00.0,MAC000003,Std,1.7920001
30:00.0,MAC000003,Std,1.59
00:00.0,MAC000003,Std,0.105
30:00.0,MAC000003,Std,0.124
00:00.0,MAC000003,Std,1.48
30:00.0,MAC000003,Std,0.273
00:00.0,MAC000003,Std,0.282
30:00.0,MAC000003,Std,0.256
00:00.0,MAC000003,Std,0.197
30:00.0,MAC000003,Std,0.175
00:00.0,MAC000003,Std,0.194
30:00.0,MAC000003,Std,0.076
00:00.0,MAC000003,Std,0.081
30:00.0,MAC000003,Std,0.083
00:00.0,MAC000003,Std,0.13
30:00.0,MAC000003,Std,0.246
00:00.0,MAC000003,Std,0.194
30:00.0,MAC000003,Std,0.218
00:00.0,MAC000003,Std,0.158
30:00.0,MAC000003,Std,0.06
00:00.0,MAC000003,Std,0.073
30:00.0,MAC000003,Std,0.205
00:00.0,MAC000003,Std,0.241
30:00.0,MAC000003,Std,0.233
00:00.0,MAC000003,Std,0.191
30:00.0,MAC000003,Std,0.098
00:00.0,MAC000003,Std,0.288
30:00.0,MAC000003,Std,0.205
00:00.0,MAC000003,Std,0.193
30:00.0,MAC000003,Std,0.219
00:00.0,MAC000003,Std,0.197
30:00.0,MAC000003,Std,0.166
00:00.0,MAC000003,Std,0.118
30:00.0,MAC000003,Std,0.103
00:00.0,MAC000003,Std,0.159
30:00.0,MAC000003,Std,0.148
00:00.0,MAC000003,Std,2.658
30:00.0,MAC000003,Std,2.619
00:00.0,MAC000003,Std,1.966
30:00.0,MAC000003,Std,1.515
00:00.0,MAC000003,Std,2.007
30:00.0,MAC000003,Std,1.5319999
00:00.0,MAC000003,Std,1.554
30:00.0,MAC000003,Std,1.943
00:00.0,MAC000003,Std,1.614
30:00.0,MAC000003,Std,1.6109999
00:00.0,MAC000003,Std,1.846
30:00.0,MAC000003,Std,1.429
00:00.0,MAC000003,Std,1.465
30:00.0,MAC000003,Std,1.719
00:00.0,MAC000003,Std,0.051
30:00.0,MAC000003,Std,0.125
00:00.0,MAC000003,Std,0.347
30:00.0,MAC000003,Std,0.252
00:00.0,MAC000003,Std,0.097
30:00.0,MAC000003,Std,0.053
00:00.0,MAC000003,Std,0.081
30:00.0,MAC000003,Std,0.156
00:00.0,MAC000003,Std,0.218
30:00.0,MAC000003,Std,0.216
00:00.0,MAC000003,Std,0.26
30:00.0,MAC000003,Std,0.225
00:00.0,MAC000003,Std,0.266
30:00.0,MAC000003,Std,0.096
00:00.0,MAC000003,Std,0.093
30:00.0,MAC000003,Std,0.095
00:00.0,MAC000003,Std,0.129
30:00.0,MAC000003,Std,0.073
00:00.0,MAC000003,Std,0.086
30:00.0,MAC000003,Std,0.23
00:00.0,MAC000003,Std,0.189
30:00.0,MAC000003,Std,0.206
00:00.0,MAC000003,Std,0.257
30:00.0,MAC000003,Std,0.543
00:00.0,MAC000003,Std,0.219
30:00.0,MAC000003,Std,0.177
00:00.0,MAC000003,Std,0.145
30:00.0,MAC000003,Std,0.12
00:00.0,MAC000003,Std,0.1
30:00.0,MAC000003,Std,0.128
00:00.0,MAC000003,Std,0.087
30:00.0,MAC000003,Std,0.066
00:00.0,MAC000003,Std,0.083
30:00.0,MAC000003,Std,0.063
00:00.0,MAC000003,Std,2.6340001
30:00.0,MAC000003,Std,2.562
00:00.0,MAC000003,Std,2.428
30:00.0,MAC000003,Std,1.429
00:00.0,MAC000003,Std,1.502
30:00.0,MAC000003,Std,1.705
00:00.0,MAC000003,Std,1.529
30:00.0,MAC000003,Std,1.877
00:00.0,MAC000003,Std,1.541
30:00.0,MAC000003,Std,1.635
00:00.0,MAC000003,Std,1.692
30:00.0,MAC000003,Std,1.508
00:00.0,MAC000003,Std,1.649
30:00.0,MAC000003,Std,1.72
00:00.0,MAC000003,Std,0.13
30:00.0,MAC000003,Std,0.113
00:00.0,MAC000003,Std,0.27
30:00.0,MAC000003,Std,0.239
00:00.0,MAC000003,Std,0.225
30:00.0,MAC000003,Std,0.206
00:00.0,MAC000003,Std,0.235
30:00.0,MAC000003,Std,0.245
00:00.0,MAC000003,Std,0.384
30:00.0,MAC000003,Std,0.332
00:00.0,MAC000003,Std,0.191
30:00.0,MAC000003,Std,0.22
00:00.0,MAC000003,Std,0.202
30:00.0,MAC000003,Std,0.122
00:00.0,MAC000003,Std,0.065
30:00.0,MAC000003,Std,0.06
00:00.0,MAC000003,Std,0.108
30:00.0,MAC000003,Std,0.173
00:00.0,MAC000003,Std,0.21
30:00.0,MAC000003,Std,0.215
00:00.0,MAC000003,Std,0.116
30:00.0,MAC000003,Std,0.18
00:00.0,MAC000003,Std,0.113
30:00.0,MAC000003,Std,0.177
00:00.0,MAC000003,Std,0.237
30:00.0,MAC000003,Std,0.246
00:00.0,MAC000003,Std,0.247
30:00.0,MAC000003,Std,0.132
00:00.0,MAC000003,Std,0.146
30:00.0,MAC000003,Std,0.133
00:00.0,MAC000003,Std,0.15
30:00.0,MAC000003,Std,0.072
00:00.0,MAC000003,Std,0.074
30:00.0,MAC000003,Std,0.112
00:00.0,MAC000003,Std,2.5829999
30:00.0,MAC000003,Std,2.5710001
00:00.0,MAC000003,Std,2.6919999
30:00.0,MAC000003,Std,1.831
00:00.0,MAC000003,Std,1.545
30:00.0,MAC000003,Std,1.8559999
00:00.0,MAC000003,Std,1.5190001
30:00.0,MAC000003,Std,1.902
00:00.0,MAC000003,Std,1.581
30:00.0,MAC000003,Std,1.613
00:00.0,MAC000003,Std,1.773
30:00.0,MAC000003,Std,1.4579999
00:00.0,MAC000003,Std,1.4680001
30:00.0,MAC000003,Std,1.7819999
00:00.0,MAC000003,Std,0.091
30:00.0,MAC000003,Std,0.147
00:00.0,MAC000003,Std,0.283
30:00.0,MAC000003,Std,0.244
00:00.0,MAC000003,Std,0.275
30:00.0,MAC000003,Std,0.164
00:00.0,MAC000003,Std,0.083
30:00.0,MAC000003,Std,0.061
00:00.0,MAC000003,Std,0.102
30:00.0,MAC000003,Std,0.061
00:00.0,MAC000003,Std,0.036
30:00.0,MAC000003,Std,0.084
00:00.0,MAC000003,Std,0.081
30:00.0,MAC000003,Std,0.069
00:00.0,MAC000003,Std,0.115
30:00.0,MAC000003,Std,0.186
00:00.0,MAC000003,Std,0.189
30:00.0,MAC000003,Std,0.151
00:00.0,MAC000003,Std,0.13
30:00.0,MAC000003,Std,0.11
00:00.0,MAC000003,Std,0.077
30:00.0,MAC000003,Std,0.149
00:00.0,MAC000003,Std,0.101
30:00.0,MAC000003,Std,0.166
00:00.0,MAC000003,Std,0.169
30:00.0,MAC000003,Std,0.11
00:00.0,MAC000003,Std,0.145
30:00.0,MAC000003,Std,0.073
00:00.0,MAC000003,Std,0.115
30:00.0,MAC000003,Std,0.087
00:00.0,MAC000003,Std,0.051
30:00.0,MAC000003,Std,0.091
00:00.0,MAC000003,Std,0.092
30:00.0,MAC000003,Std,0.095
00:00.0,MAC000003,Std,2.6359999
30:00.0,MAC000003,Std,2.5810001
00:00.0,MAC000003,Std,2.2160001
30:00.0,MAC000003,Std,1.55
00:00.0,MAC000003,Std,1.9
30:00.0,MAC000003,Std,1.499
00:00.0,MAC000003,Std,1.529
30:00.0,MAC000003,Std,1.939
00:00.0,MAC000003,Std,1.552
30:00.0,MAC000003,Std,1.584
00:00.0,MAC000003,Std,1.7640001
30:00.0,MAC000003,Std,1.524
00:00.0,MAC000003,Std,1.534
30:00.0,MAC000003,Std,1.7819999
00:00.0,MAC000003,Std,0.089
